Date,Open,High,Low,Close,Volume,Market Cap
Apr-27-2014,457.24,459.33,436.39,436.39,8859811,5732611377
Apr-26-2014,461.71,464.54,449.10,458.60,26293488,5789510558
Apr-25-2014,500.09,500.30,442.95,461.45,34614371,5881579231
Apr-24-2014,490.83,500.47,482.95,500.47,10362477,6219179983
Apr-23-2014,488.36,493.25,485.82,491.30,10862710,6211058967
Apr-22-2014,495.46,503.22,487.58,487.92,12763944,6270357172
Apr-21-2014,497.74,510.57,493.20,495.77,14247269,6340714412
Apr-20-2014,501.75,510.87,490.84,498.17,15292310,6356766518
Apr-19-2014,479.58,503.56,470.56,501.57,20064122,6222847891
Apr-18-2014,495.80,498.60,472.74,479.65,24792256,6148960574
Apr-17-2014,529.07,533.52,484.87,495.96,44005151,6395758114
Apr-16-2014,522.19,542.38,502.78,527.40,54356754,6535677068
Apr-15-2014,458.37,519.00,453.54,515.59,48152452,6152808781
Apr-14-2014,414.83,469.75,407.37,458.79,41624579,5634258398
Apr-13-2014,421.46,427.40,395.25,414.06,15528146,5262634566
Apr-12-2014,420.89,439.61,415.79,421.12,34810649,5378662463
Apr-11-2014,363.71,429.77,351.82,420.95,73670357,5101026477
Apr-10-2014,442.26,443.37,358.73,365.18,32636740,5161198426
Apr-09-2014,453.18,455.73,441.93,442.73,11066680,5673128492
Apr-08-2014,447.61,457.42,446.11,453.09,14037298,5709315678
Apr-07-2014,461.47,462.56,445.12,449.42,12078621,5733278721
Apr-06-2014,463.40,466.32,452.97,460.50,11486722,5799666043
Apr-05-2014,446.68,463.57,444.20,461.91,17020784,5688510905
Apr-04-2014,445.66,454.65,429.09,447.53,30892161,5582762861
Apr-03-2014,436.44,449.57,414.89,444.72,53592427,5457878477
Apr-02-2014,479.14,495.05,431.27,437.14,33959282,5872691500
Apr-01-2014,457.00,495.34,457.00,478.38,30041358,5998615253
Mar-31-2014,462.30,483.02,443.37,457.00,46448405,5756889064
Mar-30-2014,492.37,492.37,444.18,460.27,25007250,5900211133
Mar-29-2014,501.71,504.86,489.73,491.17,24921435,6350288607
Mar-28-2014,477.14,526.02,473.23,495.67,75398755,6315944296
Mar-27-2014,580.26,580.56,471.24,471.24,35475810,6791472293
Mar-26-2014,583.48,590.03,570.96,580.83,15706614,7302344077
Mar-25-2014,585.03,585.44,572.61,583.92,20424957,7263109223
Mar-24-2014,562.51,586.56,551.77,583.41,14198842,7077884418
Mar-23-2014,565.76,570.24,560.88,561.27,13137691,7091490043
Mar-22-2014,571.18,572.55,554.39,565.04,27472762,7084883884
Mar-21-2014,588.29,604.59,561.81,571.49,29695169,7306086310
Mar-20-2014,609.75,609.75,587.49,588.77,16687416,7488914117
Mar-19-2014,613.90,622.00,609.10,609.89,19580377,7698074856
Mar-18-2014,621.84,622.39,603.80,614.83,19978577,7696416282
Mar-17-2014,630.92,632.68,616.86,622.37,10534404,7825009998
Mar-16-2014,636.50,637.52,628.11,631.11,4539645,7923801162
Mar-15-2014,629.37,639.14,627.30,636.12,8524813,7932813424
Mar-14-2014,638.14,639.53,627.21,628.80,12083537,7923032541
Mar-13-2014,633.62,644.20,630.85,638.14,12905970,7983159635
Mar-12-2014,631.91,648.03,629.51,632.10,18940549,7959922309
Mar-11-2014,627.95,638.42,618.84,634.11,15204582,7837667867
Mar-10-2014,636.33,644.76,615.02,627.79,18088327,7874269859
Mar-09-2014,616.31,643.95,612.35,636.96,15915538,7832981151
Mar-08-2014,629.66,635.14,604.46,617.45,28762910,7735490966
Mar-07-2014,664.31,665.34,616.35,629.15,22641439,8025457768
Mar-06-2014,664.52,669.77,649.79,663.86,18503729,8245171935
Mar-05-2014,666.24,674.28,646.28,665.51,37862335,8242502215
Mar-04-2014,668.24,696.22,655.68,666.78,85672067,8403577585
Mar-03-2014,562.56,702.91,560.52,667.76,40165801,7498897994
Mar-02-2014,567.23,570.48,553.27,559.79,10561847,7011787695
Mar-01-2014,549.92,573.38,539.29,565.61,27497411,6982480864
Feb-28-2014,579.70,584.14,545.17,549.26,23830455,7070255332
Feb-27-2014,581.65,594.05,566.62,578.77,43455991,7210937028
Feb-26-2014,537.04,603.80,532.58,582.69,88164243,7125118331
Feb-25-2014,540.24,541.38,420.41,538.71,98908729,6252179686
Feb-24-2014,606.04,607.61,538.70,546.32,47587242,7105573279
Feb-23-2014,606.47,639.91,599.70,605.82,35687902,7675297673
Feb-22-2014,574.24,614.48,558.58,605.42,28979582,7180168422
Feb-21-2014,556.88,582.96,530.47,574.16,55196455,6996345256
Feb-20-2014,623.09,627.73,556.14,556.14,29843161,7422868540
Feb-19-2014,625.97,631.77,618.70,623.03,15284668,7750140803
Feb-18-2014,627.16,645.76,612.54,626.60,25615586,7794976824
Feb-17-2014,614.23,656.95,607.31,626.27,42927347,7797772264
Feb-16-2014,651.30,665.10,584.17,616.63,26895555,7849611059
Feb-15-2014,660.90,661.84,632.84,650.92,59722314,8034029222
Feb-14-2014,601.17,691.72,541.04,661.99,83605032,7711203962
Feb-13-2014,651.08,657.99,601.91,605.24,23001733,7941472585
Feb-12-2014,672.38,672.90,643.04,651.72,59332233,8179088889
Feb-11-2014,683.50,712.46,636.66,672.17,86329651,8511996270
Feb-10-2014,681.32,703.71,550.50,681.03,76829849,8249234526
Feb-09-2014,671.46,712.27,655.25,682.90,39341435,8462515203
Feb-08-2014,699.57,721.82,661.87,673.92,66004234,8651820964
Feb-07-2014,783.20,783.20,654.35,712.40,87334584,8994656750
Feb-06-2014,815.59,819.81,770.59,781.55,47502460,9886134107
Feb-05-2014,829.96,837.32,811.91,811.91,15026074,10229221580
Feb-04-2014,823.77,840.17,820.94,827.96,16221291,10261482877
Feb-03-2014,824.08,826.48,807.22,823.83,12804520,10104907643
Feb-02-2014,832.90,844.72,820.67,825.37,16498141,10307710825
Feb-01-2014,828.61,853.52,827.11,832.58,16480984,10343351450
Jan-31-2014,818.43,831.87,812.60,829.92,26176925,10135956787
Jan-30-2014,826.02,830.50,799.06,819.03,21338915,10070366273
Jan-29-2014,809.96,836.87,809.85,826.00,29048584,10128597446
Jan-28-2014,774.02,832.50,766.98,812.51,60975197,9889388627
Jan-27-2014,884.60,893.00,757.11,771.39,32267906,10443850075
Jan-26-2014,853.68,897.02,844.86,885.28,27087594,10680037188
Jan-25-2014,796.24,861.45,792.96,853.61,24353502,10184986922
Jan-24-2014,822.43,822.43,783.58,797.07,30197343,9881758221
Jan-23-2014,845.46,851.57,819.32,822.04,17008019,10300802572
Jan-22-2014,867.21,870.15,837.36,845.59,17395186,10523337947
Jan-21-2014,869.65,881.20,855.93,863.91,21153267,10640884703
Jan-20-2014,871.39,886.39,853.87,870.20,31671419,10729035655
Jan-19-2014,839.66,870.96,825.53,870.96,17158799,10312718036
Jan-18-2014,816.07,841.49,816.07,840.00,30981730,10219660322
Jan-17-2014,834.49,842.91,797.63,814.64,29055484,10109762173
Jan-16-2014,860.29,866.16,835.63,835.63,21776485,10464603002
Jan-15-2014,833.12,872.81,830.86,860.90,24818056,10488394475
Jan-14-2014,843.17,855.69,825.66,833.27,35096684,10313078243
Jan-13-2014,860.19,861.29,806.05,841.20,39904186,10258670243
Jan-12-2014,919.60,928.52,851.17,863.22,40845700,10872362350
Jan-11-2014,867.32,921.48,861.72,913.95,43122723,10933782906
Jan-10-2014,846.69,871.19,822.60,868.48,48399307,10270348462
Jan-09-2014,841.47,864.36,804.14,846.86,51776518,10304069917
Jan-08-2014,795.99,870.68,776.18,842.72,97216107,10198922254
Jan-07-2014,946.49,965.74,802.00,802.00,75583108,11044773594
Jan-06-2014,936.05,1017.12,905.71,953.29,84229008,11746043059
Jan-05-2014,858.55,952.40,854.52,933.53,51393925,10878035204
Jan-04-2014,823.27,859.51,801.67,859.51,34606387,10105103733
Jan-03-2014,802.85,834.15,789.12,818.72,46741909,9918214796
Jan-02-2014,773.44,820.31,767.21,802.39,20763856,9489875856
Jan-01-2014,754.97,775.35,754.97,771.40,23031291,9363068444
Dec-31-2013,760.32,760.58,738.17,754.01,20363961,9160241128
Dec-30-2013,741.35,766.60,740.24,756.13,22761578,9208370232
Dec-29-2013,728.05,748.61,714.44,745.05,25224721,8855014281
Dec-28-2013,737.98,747.06,705.35,727.83,37162284,9052405012
Dec-27-2013,763.28,777.51,713.60,735.07,59574818,51079300759
Dec-26-2013,683.94,777.75,683.94,761.98,0,8823264472
Dec-25-2013,666.31,682.70,649.48,682.21,0,8117254030
Dec-24-2013,672.36,684.39,645.71,665.58,0,8087558009
Dec-23-2013,613.06,680.91,611.04,673.41,0,7815649974
Dec-22-2013,601.78,666.74,585.64,617.18,0,7634471212
Dec-21-2013,619.90,654.27,579.17,605.66,0,7496491065
Dec-20-2013,694.22,729.16,595.33,625.32,0,8278819981
Dec-19-2013,519.06,707.23,502.89,691.96,0,7498842663
Dec-18-2013,678.20,679.32,420.51,522.70,0,6904004416
Dec-17-2013,706.37,754.83,630.88,682.12,0,8411836750
Dec-16-2013,880.33,882.25,668.25,705.97,0,9797279561
Dec-15-2013,875.29,886.16,825.00,876.12,0,10377942790
Dec-14-2013,899.85,904.65,858.36,872.60,0,10666393220
Dec-13-2013,874.98,941.79,860.05,892.58,0,10814526004
Dec-12-2013,882.78,901.94,844.95,873.26,0,10543974131
Dec-11-2013,989.07,1001.58,834.23,878.48,0,11132235182
Dec-10-2013,892.32,997.23,892.32,988.51,0,11357875551
Dec-09-2013,793.80,921.93,780.90,893.19,0,10482293790
Dec-08-2013,697.31,802.51,670.88,795.87,0,8869665361
Dec-07-2013,835.32,854.64,640.22,698.23,0,8926418109
Dec-06-2013,1042.38,1042.38,829.45,829.45,0,11721574878
Dec-05-2013,1152.73,1154.36,897.11,1045.11,0,12765192379
Dec-04-2013,1077.58,1156.12,1070.16,1151.17,0,13410349155
Dec-03-2013,1046.40,1096.00,1011.21,1078.28,0,12768575826
Dec-02-2013,951.42,1055.42,938.41,1043.33,0,12136087600
Dec-01-2013,1128.92,1133.08,801.82,955.85,0,12407207413
Nov-30-2013,1129.37,1156.14,1106.61,1129.43,0,13685797836
Nov-29-2013,1042.01,1146.97,1000.64,1131.97,0,13130218591
Nov-28-2013,1003.38,1077.56,962.17,1031.95,0,12189223344
Nov-27-2013,923.85,1001.96,891.68,1001.96,0,11288513055
Nov-26-2013,805.73,928.54,800.80,928.10,0,10160899996
Nov-25-2013,773.02,810.68,754.43,799.11,0,9479403714
Nov-24-2013,795.63,807.36,722.87,774.25,0,9315554096
Nov-23-2013,771.70,844.97,771.70,797.82,0,9725763329
Nov-22-2013,724.07,780.85,668.13,771.44,0,8550250353
Nov-21-2013,594.32,733.40,577.29,722.43,0,7798078238
Nov-20-2013,577.98,599.65,448.45,590.83,0,6413472946
Nov-19-2013,712.76,806.11,456.39,584.61,0,7842969834
Nov-18-2013,496.58,703.78,494.94,703.56,0,6722244316
Nov-17-2013,440.96,500.58,440.24,492.11,0,5636073153
Nov-16-2013,417.28,450.26,415.57,440.22,0,5227071685
Nov-15-2013,419.41,437.89,396.11,417.95,0,5088115349
Nov-14-2013,406.41,425.90,395.19,420.20,0,4987750978
Nov-13-2013,360.97,414.05,359.80,407.37,0,4598111856
Nov-12-2013,343.06,362.81,342.80,360.33,0,4255154397
Nov-11-2013,325.41,351.27,311.78,342.44,0,3981742516
Nov-10-2013,348.82,350.70,277.24,326.62,0,3737612012
Nov-09-2013,338.58,370.82,319.71,339.11,0,4227868650
Nov-08-2013,297.85,338.66,296.93,338.11,0,3831392180
Nov-07-2013,261.68,304.17,261.55,296.41,0,3429439623
Nov-06-2013,244.78,263.00,244.78,262.50,0,3068990579
Nov-05-2013,229.21,250.66,226.22,245.24,0,2839395463
Nov-04-2013,214.66,231.01,213.94,229.10,0,2629920829
Nov-03-2013,205.99,215.05,203.99,215.05,0,2479526541
Nov-02-2013,205.81,207.76,201.65,206.22,0,2443806659
Nov-01-2013,203.90,206.65,202.13,206.18,0,2439073220
Oct-31-2013,199.83,205.18,198.85,204.00,0,2408311752
Oct-30-2013,204.39,209.16,199.97,199.97,0,2433970711
Oct-29-2013,198.55,204.79,198.55,204.39,0,2396558586
Oct-28-2013,196.21,198.62,192.06,198.55,0,2344551902
Oct-27-2013,176.60,196.44,176.60,196.44,0,2201179661
Oct-26-2013,187.45,188.41,175.75,177.32,0,2153917347
Oct-25-2013,197.69,198.87,168.50,186.69,0,2173935237
Oct-24-2013,214.30,217.42,168.52,198.23,0,2380563234
Oct-23-2013,193.36,213.62,192.38,213.62,0,2384576040
Oct-22-2013,182.65,196.27,182.65,193.76,0,2265672646
Oct-21-2013,174.80,184.82,174.80,182.21,0,2135373880
Oct-20-2013,171.66,174.91,168.95,174.61,0,2048647637
Oct-19-2013,155.91,177.48,155.70,172.42,0,1982327360
Oct-18-2013,146.37,155.96,145.57,155.96,0,1777621284
Oct-17-2013,142.41,147.42,142.41,146.25,0,1721590193
Oct-16-2013,145.65,152.23,142.43,142.55,0,1754296578
Oct-15-2013,140.77,145.39,139.13,145.24,0,1676220638
Oct-14-2013,139.27,144.12,138.90,140.52,0,1672369171
Oct-13-2013,135.19,138.66,134.55,138.13,0,1605187621
Oct-12-2013,130.90,135.66,130.56,135.19,0,1580788274
Oct-11-2013,130.75,131.81,129.64,130.90,0,1542370517
Oct-10-2013,130.67,131.50,129.26,130.59,0,1542155778
Oct-09-2013,125.85,131.75,125.58,130.69,0,1524164775
Oct-08-2013,126.74,127.47,124.71,126.00,0,1487193450
Oct-07-2013,129.43,130.27,126.36,126.94,0,1518677456
Oct-06-2013,128.36,129.66,126.15,129.00,0,1511179980
Oct-05-2013,128.63,130.44,128.03,128.55,0,1522528770
Oct-04-2013,123.41,130.09,123.41,129.01,0,1500254761
Oct-03-2013,114.45,123.63,111.82,123.63,0,1412675059
Oct-02-2013,132.05,133.59,102.25,114.13,0,1501799431
Oct-01-2013,132.68,134.63,131.55,132.18,0,1567875130
Sep-30-2013,137.15,138.35,130.27,133.00,0,1571168689
Sep-29-2013,134.90,140.61,134.71,137.34,0,1630384158
Sep-28-2013,133.77,135.63,132.56,134.78,0,1575435248
Sep-27-2013,128.94,134.74,128.49,133.78,0,1550175516
Sep-26-2013,128.21,134.93,127.32,128.38,0,1511050513
Sep-25-2013,127.38,129.69,127.33,128.22,0,1510342687
Sep-24-2013,126.05,127.46,125.39,127.25,0,1484807387
Sep-23-2013,128.98,132.73,125.66,125.95,0,1496273312
Sep-22-2013,127.87,133.94,126.59,129.12,0,1505253454
Sep-21-2013,126.95,128.61,126.24,127.43,0,1493972036
Sep-20-2013,129.70,135.62,126.68,127.04,0,1515811141
Sep-19-2013,131.37,131.77,128.45,129.65,0,1531084394
Sep-18-2013,131.71,133.20,130.54,131.47,0,1544783147
Sep-17-2013,131.59,132.76,124.89,131.66,0,1528587325
Sep-16-2013,130.86,132.72,129.77,131.72,0,1538142725
Sep-15-2013,129.40,131.44,128.26,130.37,0,1518222725
Sep-14-2013,135.01,135.85,128.87,129.22,0,1545460561
Sep-13-2013,132.83,137.58,132.27,134.98,0,1582299064
Sep-12-2013,135.55,136.08,131.81,133.13,0,1567268612
Sep-11-2013,125.89,137.83,123.27,135.25,0,1504694152
Sep-10-2013,127.27,129.74,125.90,125.91,0,1490036352
Sep-09-2013,121.86,129.06,119.75,127.11,0,1440188606
Sep-08-2013,124.13,124.72,120.49,121.66,0,1430546622
Sep-07-2013,118.89,125.94,118.46,124.15,0,1429076079
Sep-06-2013,126.49,127.34,119.15,119.15,0,1454845126
Sep-05-2013,126.76,131.44,121.83,126.43,0,1477547916
Sep-04-2013,136.53,144.50,123.61,126.74,0,1563463714
Sep-03-2013,135.61,138.34,133.00,136.77,0,1584587725
Sep-02-2013,138.63,146.50,134.89,135.85,0,1596964609
